"id","sl2","ta2","act.count","northing","easting","date_time"
"blanca",1.74207996094459,1.31772067463029,64,7874902,625855,1561856717
"blanca",9.65014446343714,NA,207,7874720,625979,1561933449
"blanca",8.58169833848867,NA,77,7874711,625961,1561934723
"blanca",10.1117469811666,-1.8297686749967,NA,7874743,626023,1561935137
"blanca",12.2290206221054,0.805057901712048,82,7874827,626048,1561935567
"blanca",2.96649896800239,-0.461658056788799,NA,7874842,626062,1561935982
"blanca",5.81564537739016,2.05335917828693,NA,7874853,626022,1561936410
"blanca",3.76715449803852,-1.83613830752825,163,7874875,626035,1561936817
"blanca",4.29239853352811,0.794310583386602,NA,7874905,626027,1561937251
"blanca",1.18272729803891,-0.384957386294102,127,7874913,626028,1561937660
"blanca",1.32067280471069,-2.69548710464639,NA,7874904,626031,1561938091
"blanca",2.29060622085344,-2.99969559898563,NA,7874918,626024,1561938501
"blanca",7.01912448806073,0.541999277787331,120,7874944,625983,1561938916
"blanca",6.96337712359359,-1.80437759347973,NA,7874981,626021,1561939373
"blanca",3.13064808306603,-0.240341552844497,47,7874991,626038,1561939751
"blanca",3.84189276871083,2.05126927098742,NA,7875006,626014,1561940193
"blanca",1.9117043789431,1.80764508774182,NA,7874994,626010,1561940590
"blanca",6.37914349198099,-1.38159730469493,134,7875000,625965,1561941017
"blanca",3.36933045356371,NA,NA,7875014,625879,1561942314
"blanca",2.9517213393869,1.33260708407715,NA,7874995,625882,1561942705
"blanca",9.21001843620948,-1.31849037482599,136,7874969,625822,1561943131
"blanca",12.2228047629768,-3.02866620272631,NA,7875015,625902,1561943584
"blanca",19.6190733035225,-2.7345135938375,217,7874916,625828,1561943962
"blanca",72.4582734046074,2.81847759162211,NA,7875200,626238,1561944375
"blanca",85.0569058595347,-2.94816876366936,NA,7874760,625810,1561944808
"blanca",1.92410008486136,0.629677104671278,140,7874746,625808,1561945249
"blanca",13.3563852876428,1.8054497015872,NA,7874754,625894,1561945637
"blanca",3.93073069248251,0.926385024078206,187,7874780,625910,1561946103
"blanca",5.32843383538869,NA,58,7874695,625822,1562019862
"blanca",3.90487728706137,0.248896370801106,NA,7874701,625796,1562020272
"blanca",1.09489481437944,-0.649259202544307,NA,7874707,625791,1562020700
"blanca",1.41033763271543,-0.276513946617474,61,7874716,625787,1562021119
"blanca",6.75709222733387,0.938511313651846,NA,7874726,625741,1562021537
"blanca",10.1669905087945,0.766645033854536,121,7874689,625681,1562021953
"blanca",1.08225168719261,0.323473700307479,NA,7874683,625676,1562022386
"blanca",12.3801381280341,-1.67758384783928,NA,7874746,625615,1562022811
"blanca",10.2856590914078,NA,173,7874761,625555,1562024058
"blanca",4.67803525433814,0.385807532272961,NA,7874764,625522,1562024483
"blanca",2.17917675544794,-2.12363754838744,NA,7874776,625531,1562024896
"blanca",4.34818395413854,0.519146114246523,212,7874808,625535,1562025341
"blanca",2.83785365803108,NA,NA,7874856,625590,1562026997
"blanca",6.15329431517983,0.171889715520647,183,7874884,625623,1562027419
"blanca",5.49597078053626,-0.0448077466619761,NA,7874908,625654,1562027847
"blanca",2.47719846759901,2.8951970590697,154,7874901,625638,1562028270
"blanca",7.65449925449465,-2.25621547147899,NA,7874951,625652,1562028677
"blanca",6.21369708773235,1.25005536317084,9,7874978,625612,1562029143
"blanca",5.47535564246039,-1.87310204465547,NA,7875002,625642,1562029564
"blanca",3.26262452526596,2.42142843194466,NA,7875003,625620,1562029969
"blanca",12.0143413334656,-2.61621886184875,105,7875041,625693,1562030380
"blanca",9.81222782454324,NA,NA,7875005,625728,1562031662
"blanca",6.93908133379116,1.07394414312726,NA,7875044,625707,1562032045
"blanca",2.81758327475943,NA,NA,7875058,625746,1562033316
"blanca",13.6167729529898,NA,NA,7874886,625884,1562036283
"blanca",3.26183542342511,NA,NA,7874817,625979,1562106680
"blanca",11.640962482071,1.39666235790723,NA,7874898,625975,1562107098
"blanca",1.42994863069264,2.58515151694449,65,7874889,625970,1562107530
"blanca",4.42276595827745,2.39964538558388,NA,7874899,626000,1562107959
"blanca",6.33405826087252,2.2187683446954,128,7874923,625965,1562108361
"blanca",6.02601196874011,-1.55110275610205,NA,7874958,625988,1562108778
"blanca",4.23113424832495,-0.657356675447111,NA,7874968,626017,1562109213
"blanca",2.2454367879697,0.833845072966928,97,7874982,626023,1562109620
"blanca",1.73142632847287,-0.555178576120605,NA,7874989,626033,1562110043
"blanca",4.53147976485164,-0.486370969842447,202,7874993,626065,1562110470
"blanca",7.3195524883068,-0.0429029502408905,NA,7874997,626114,1562110873
"blanca",3.86771673234184,-0.37995097589205,NA,7874989,626140,1562111295
"blanca",3.84003486554419,0.405234604235315,201,7874992,626168,1562111735
"blanca",13.3372466573172,-3.01407311264468,NA,7874971,626080,1562112142
"blanca",3.2315010267617,1.37818369229923,95,7874947,626081,1562112588
"blanca",0.338798178409059,2.6363024654904,NA,7874949,626082,1562112984
"blanca",3.96577981449707,-1.36082281393273,NA,7874942,626109,1562113406
"blanca",5.68102632416053,-0.00364961883244591,52,7874932,626147,1562113821
"blanca",4.27103448091796,-2.59281214414084,NA,7874923,626117,1562114261
"blanca",1.17359413202934,-0.291456794477867,147,7874923,626109,1562114670
"blanca",2.77372262773723,1.5707963267949,NA,7874904,626109,1562115081
"blanca",3.56302296288388,0.49934672168013,NA,7874882,626121,1562115503
"blanca",11.5364493570343,-1.40283691349667,139,7874830,626055,1562115940
"blanca",2.65803994855665,NA,NA,7874877,626061,1562117184
"blanca",2.69979423084221,-1.35970299357215,NA,7874894,626072,1562117634
"blanca",6.87677533895794,0.946372589032822,130,7874935,626056,1562118018
"blanca",1.99451860771133,0.831554734118557,NA,7874940,626043,1562118437
"blanca",11.9189439334949,NA,NA,7874830,625990,1562119692
"blanca",4.10384240576433,0.221575914429687,111,7874804,626003,1562120117
"blanca",3.95546138149324,-1.07144960511477,NA,7874781,625987,1562120542
"blanca",17.1926473557664,NA,NA,7874921,625926,1562192233
"blanca",4.36225667161656,1.24202834373034,71,7874933,625898,1562192652
"blanca",0.861867742933538,-1.62955214951062,NA,7874939,625901,1562193119
"blanca",2.72878893696453,-1.33823938498999,NA,7874935,625918,1562193503
"blanca",8.35011643298729,1.12963981218383,116,7874984,625957,1562193953
"blanca",3.59714513538167,0.0721969684052103,NA,7875003,625970,1562194337
"blanca",2.94033460715626,1.12484598505186,128,7875022,625959,1562194785
"blanca",0.649383778640707,1.83139871854224,NA,7875019,625956,1562195177
"blanca",3.43030250978568,-1.98320676839228,NA,7875042,625947,1562195609
"blanca",1.25647113901728,1.55657927526541,64,7875039,625939,1562196017
"blanca",0.791168426502431,0.426627493126876,NA,7875035,625935,1562196446
"blanca",1.54211584655157,-2.17634099039987,3,7875046,625933,1562196881
"blanca",2.96366361879713,0.191037789020184,NA,7875064,625926,1562197272
"blanca",0.726701118326762,1.39730059783211,NA,7875063,625921,1562197693
"blanca",5.83002551717093,0.0186894124469057,169,7875054,625880,1562198125
"blanca",8.01903027184503,-2.58493701432318,NA,7875093,625920,1562198543
"blanca",2.76216479631944,-2.44841387708853,151,7875074,625918,1562198958
"blanca",4.79075899540652,1.76633315272588,NA,7875077,625951,1562199373
"blanca",76.5232856532981,-0.78585761661575,NA,7874720,626379,1562199810
"blanca",74.1757086036997,-3.07492922474345,NA,7875050,625925,1562200264
"blanca",11.9112850486396,-2.10293101247964,NA,7875080,625994,1562200643
"blanca",4.45094099786689,1.62431659525421,127,7875108,625980,1562201065
"blanca",27.7039392030033,1.6597330680848,NA,7874997,625800,1562201523
"blanca",33.6054538819556,3.0469525520877,172,7875101,626011,1562201943
"blanca",15.1740571797796,-0.264322255932671,124,7875121,626113,1562202354
"blanca",0.283687943262411,NA,NA,7875060,626031,1562203580
"blanca",3.79474286034905,1.60649543947422,NA,7875088,626030,1562204023
"blanca",7.65588009310491,3.06669793898341,166,7875037,626028,1562204423
"blanca",15.8254812568622,-0.50892790617103,NA,7874942,625970,1562204845
"blanca",14.7531338595461,2.91085385293636,150,7875019,626046,1562205285
"blanca",5.69220828615945,-0.527970294417675,NA,7875029,626083,1562205689
"blanca",6.09025541932885,2.07583879225864,NA,7875060,626053,1562206114
"blanca",5.76117682859781,NA,81,7874978,626008,1562207371
"blanca",5.36500491044225,-1.68754690518796,NA,7874969,625972,1562207786
"blanca",16.9482330509789,NA,NA,7874797,625910,1562209042
"blanca",3.63676311338491,NA,NA,7874699,625864,1562278643
"blanca",12.527627262575,0.780253514252688,147,7874618,625889,1562279049
"blanca",6.67558230644667,0.411543139126215,NA,7874582,625920,1562279476
"blanca",4.08108913917615,-0.922002706406313,NA,7874554,625914,1562279897
"blanca",0.697674418604651,0.854594442016031,129,7874550,625917,1562280327
"blanca",1.47783251231527,-1.28700221758657,NA,7874542,625911,1562280733
"blanca",4.18860228659104,-0.433353849082031,151,7874528,625885,1562281156
"blanca",8.16130262943162,2.09074976056463,NA,7874495,625938,1562281615
"blanca",5.07492905157809,-0.228496639291862,NA,7874470,625963,1562282033
"blanca",4.4191033487809,-1.35471135449811,94,7874445,625947,1562282436
"blanca",3.22665999746734,-2.18396074431667,NA,7874467,625938,1562282878
"blanca",8.08234745656539,2.02952594265914,105,7874424,625900,1562283304
"blanca",3.62896620580296,1.90622560138062,NA,7874415,625922,1562283697
"blanca",29.6239171015119,2.49797691409891,51,7874604,625809,1562284143
"blanca",36.7075716465493,3.05374368675784,94,7874381,625917,1562284548
"blanca",8.1432887652486,1.23251103608568,NA,7874387,625970,1562284941
"blanca",4.98541271576795,0.0438742653916378,173,7874393,626008,1562285404
"blanca",16.8760184877832,NA,188,7874563,625978,1562286619
"blanca",7.38481039389725,2.84902055415227,NA,7874514,625958,1562287049
"blanca",3.84458366693097,1.57144441484415,245,7874503,625985,1562287504
"blanca",7.14650052852781,0.214684903208089,NA,7874495,626031,1562287896
"blanca",8.35026863809742,NA,NA,7874524,626103,1562289156
"blanca",14.8888214795853,0.575758317523236,141,7874608,626170,1562289589
"blanca",7.98130298801102,2.87288006808535,NA,7874576,626126,1562289998
"blanca",16.7336516197362,-2.02592141486875,NA,7874690,626106,1562290413
"blanca",12.8219038888603,3.09227644979498,114,7874602,626117,1562290828
"blanca",17.1461143106515,-2.37506017621402,NA,7874678,626023,1562291251
"blanca",10.1240998880485,NA,NA,7874617,626031,1562294175
"blanca",13.34525121925,-0.287392437082077,NA,7874640,626122,1562294597
"blanca",1.1075955279454,1.9434831760737,NA,7874647,626117,1562295063
"blanca",6.67482978358146,-1.08389709498363,NA,7874687,626137,1562295465
"blanca",5.66434970606455,-2.80230003913575,117,7874647,626132,1562295892
"blanca",4.67138502135625,NA,101,7874594,625979,1562297121
"blanca",0.95770670138133,NA,NA,7874631,625976,1562298418
"blanca",2.76434468952408,2.5380702319198,NA,7874618,625964,1562298802
"blanca",1.5349638405134,-1.2058832276331,113,7874622,625954,1562299223
"blanca",8.24621125123531,-0.945311286555667,NA,7874678,625940,1562299643
"blanca",7.65373417982734,-1.5931140492854,193,7874690,625993,1562300069
"blanca",2.02163769261388,-0.420056500486246,NA,7874687,626008,1562300523
"blanca",11.7959456484764,2.70291271073592,NA,7874735,625943,1562300934
"blanca",6.8888040545348,-2.09182793760718,92,7874753,625984,1562301324
"blanca",14.069271933504,2.42795628381399,NA,7874783,625887,1562301757
"blanca",11.552875612212,NA,222,7874770,625776,1562364619
"blanca",5.61617052895514,-1.67743980805497,NA,7874808,625782,1562365030
"blanca",2.68037758776258,-0.739453507589329,77,7874820,625797,1562365460
"blanca",20.3411410503632,1.31211989029517,NA,7874949,625740,1562365876
"blanca",2.47665889206068,-0.902963737535092,109,7874966,625749,1562366342
"blanca",4.92180323592976,-1.89151382370779,128,7874943,625771,1562366730
"blanca",0.857492925712544,1.34803622899475,NA,7874946,625776,1562367138
"blanca",4.68508924840594,1.54952294077084,17,7874974,625760,1562367551
"blanca",5.76822467851717,0.384344077570019,NA,7875000,625727,1562367988
"blanca",5.21588079545267,-2.69899768702608,NA,7874992,625762,1562368401
"blanca",5.79474525175172,1.77170246902447,97,7875034,625763,1562368836
"blanca",4.56375838926174,-2.03694862686356,NA,7875018,625793,1562369283
"blanca",8.72583219049176,-3.12280159164917,184,7875045,625740,1562369692
"blanca",8.20748939841083,-2.0193496678322,NA,7875077,625782,1562370078
"blanca",1.92233647594636,0.0867383386759851,97,7875087,625793,1562370542
"blanca",4.6194266113247,NA,135,7875053,625848,1562373047
"blanca",10.1102054100862,NA,NA,7875079,625859,1562374286
"blanca",4.53051243214588,-2.2481827654923,NA,7875111,625858,1562374710
"blanca",9.70336312869131,-0.816637996827717,206,7875158,625905,1562375121
"blanca",3.14531151751487,-1.44644133224814,NA,7875144,625923,1562375556
"blanca",5.16184705317428,1.07345361044807,130,7875158,625955,1562375962
"blanca",3.11994425918143,-0.276882727611887,NA,7875161,625977,1562376389
"blanca",8.20217660269272,-2.37536703897097,NA,7875118,625943,1562376790
"blanca",13.9069932261867,-0.116355165206875,149,7875049,625874,1562377211
"blanca",8.39849321652148,0.739974883975871,NA,7874983,625871,1562377683
"blanca",6.86903730295503,-2.8007285370245,107,7875029,625857,1562378103
"blanca",15.2621791416753,3.11064019899531,NA,7874933,625883,1562378494
"blanca",8.25012593541368,NA,NA,7874798,626006,1562454804
"blanca",3.86083679568309,0.10050059905463,69,7874810,626030,1562455221
"blanca",7.45566828791204,NA,NA,7874990,626040,1562459463
"blanca",9.51708380321555,-1.33180561605195,NA,7875025,626095,1562459874
"blanca",4.62363949556676,-0.657389104724251,77,7875022,626128,1562460304
"blanca",4.01658875684601,NA,NA,7875010,626052,1562461961
"blanca",4.05405405405405,0.333244301111673,71,7875010,626022,1562462405
"blanca",6.72346704036193,-0.281232201918295,NA,7875023,625977,1562462823
"blanca",5.47582848304929,1.24827919531575,NA,7874994,625957,1562463209
"blanca",5.36907911228369,0.70862627212767,20,7874956,625961,1562463636
"blanca",22.245046429598,NA,195,7874939,625910,1562537422
"blanca",5.64710049287784,1.71761944992748,NA,7874931,625871,1562537845
"blanca",1.51675155093132,-1.48166116069533,28,7874941,625868,1562538258
"blanca",1.15871820860449,3.09511452223879,NA,7874933,625870,1562538685
"blanca",2.03522726542509,2.21088447955664,NA,7874944,625879,1562539104
"blanca",4.18286077961212,0.93070817403315,138,7874972,625872,1562539518
"blanca",2.70286427096084,-1.32887575811049,NA,7874981,625889,1562539945
"blanca",8.41287667935271,1.48469054355886,122,7875040,625864,1562540402
"blanca",6.47743170301607,NA,149,7875143,625898,1562541625
"blanca",5.22673277555123,-1.05421807190796,NA,7875159,625931,1562542046
"blanca",2.99473389843722,-0.91510070055336,135,7875149,625951,1562542494
"blanca",6.45231592070444,1.59206971281896,NA,7875187,625969,1562542885
"blanca",3.7623143743972,-0.540419500270584,74,7875203,625993,1562543345
"blanca",8.38487462333097,1.3854483767992,NA,7875257,625970,1562543765
"blanca",4.66708122529275,-0.5678033309665,NA,7875287,625975,1562544156
"blanca",4.98759480364576,NA,NA,7875280,625880,1562547125
"blanca",6.08020823290778,0.150898918321368,NA,7875267,625843,1562547512
"blanca",11.5993807067921,NA,197,7875126,625957,1562548767
"blanca",7.45995056788293,NA,117,7874947,625823,1562550025
"blanca",10.9664454747,1.5605507836661,NA,7874887,625870,1562550442
"blanca",11.1200432511911,NA,153,7874782,625802,1562623815
"blanca",2.5018942405592,-1.13278412631577,NA,7874798,625794,1562624244
"blanca",4.2654028436019,2.0344439357957,9,7874774,625776,1562624666
"blanca",3.33553201694906,-1.51529782154918,NA,7874788,625755,1562625120
"blanca",2.45208498838097,1.69515132134166,NA,7874774,625748,1562625503
"blanca",2.73657453027721,-1.50567116346051,107,7874782,625729,1562625955
"blanca",13.4585210777883,-1.25076398376581,NA,7874871,625736,1562626353
"blanca",6.50799549124283,-0.788692441378112,67,7874899,625769,1562626752
"blanca",4.26051712504943,0.535123076472559,NA,7874928,625779,1562627184
