id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
sara,2019.10.01 19:40:00,2019.10.01 19:35:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 19:45:00,2019.10.01 19:40:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 19:50:00,2019.10.01 19:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 19:55:00,2019.10.01 19:50:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 20:00:00,2019.10.01 19:55:00,,,,,,,,,,,,,,,,2,No,,1
sara,2019.10.01 20:05:00,2019.10.01 20:00:00,,,,,,,,,,,,,,,,8,No,,1
sara,2019.10.01 20:10:00,2019.10.01 20:05:00,,,,,,,,,,,,,,,,1,No,,1
sara,2019.10.01 20:15:00,2019.10.01 20:10:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 20:20:00,2019.10.01 20:15:00,,,,,,,,,,,,,,,,19,No,,1
sara,2019.10.01 20:25:00,2019.10.01 20:20:00,,,,,,,,,,,,,,,,1,No,,1
sara,2019.10.01 20:30:00,2019.10.01 20:25:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 20:35:00,2019.10.01 20:30:00,,,,,,,,,,,,,,,,14,No,,1
sara,2019.10.01 20:40:00,2019.10.01 20:35:00,,,,,,,,,,,,,,,,38,No,,1
sara,2019.10.01 20:45:00,2019.10.01 20:40:00,,,,,,,,,,,,,,,,132,No,,1
sara,2019.10.01 20:50:00,2019.10.01 20:45:00,,,,,,,,,,,,,,,,255,No,,1
sara,2019.10.01 20:55:00,2019.10.01 20:50:00,,,,,,,,,,,,,,,,213,No,,1
sara,2019.10.01 21:00:00,2019.10.01 20:55:00,,,,,,,,,,,,,,,,189,No,,1
sara,2019.10.01 21:00:45,2019.10.01 21:00:00,2019.10.01 21:00:45,Resolved QFP,-19.225507,-55.812965,21K,7873795,624773,131,,,,2,0x11100812,6,47,,No,,1
