id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
emanuel,,2019.05.18 21:49:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 21:50:00,2019.05.18 21:45:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.18 21:55:00,2019.05.18 21:50:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 21:56:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:00:00,2019.05.18 21:55:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 22:03:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:05:00,2019.05.18 22:00:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.18 22:10:00,2019.05.18 22:05:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 22:10:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:15:00,2019.05.18 22:10:00,,,,,,,,,,,,,,,,1,No,,4
emanuel,,2019.05.18 22:17:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:20:00,2019.05.18 22:15:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 22:24:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:25:00,2019.05.18 22:20:00,,,,,,,,,,,,,,,,1,No,,4
emanuel,2019.05.18 22:30:00,2019.05.18 22:25:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 22:31:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:35:00,2019.05.18 22:30:00,,,,,,,,,,,,,,,,1,No,,4
emanuel,,2019.05.18 22:38:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:40:00,2019.05.18 22:35:00,,,,,,,,,,,,,,,,3,No,,4
emanuel,2019.05.18 22:45:00,2019.05.18 22:40:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 22:45:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:50:00,2019.05.18 22:45:00,,,,,,,,,,,,,,,,2,No,,4
emanuel,,2019.05.18 22:52:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 22:55:00,2019.05.18 22:50:00,,,,,,,,,,,,,,,,2,No,,4
emanuel,,2019.05.18 22:59:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 23:00:00,2019.05.18 22:55:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.18 23:05:00,2019.05.18 23:00:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 23:06:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 23:10:00,2019.05.18 23:05:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 23:13:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 23:15:00,2019.05.18 23:10:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.18 23:20:00,2019.05.18 23:15:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 23:20:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 23:25:00,2019.05.18 23:20:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 23:27:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 23:30:00,2019.05.18 23:25:00,,,,,,,,,,,,,,,,1,No,,4
emanuel,,2019.05.18 23:34:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 23:35:00,2019.05.18 23:30:00,,,,,,,,,,,,,,,,4,No,,4
emanuel,2019.05.18 23:40:00,2019.05.18 23:35:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 23:41:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 23:45:00,2019.05.18 23:40:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 23:48:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.18 23:50:00,2019.05.18 23:45:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.18 23:55:00,2019.05.18 23:50:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.18 23:55:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 00:00:00,2019.05.18 23:55:00,,,,,,,,,,,,,,,,108,No,,4
emanuel,,2019.05.19 00:02:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 00:05:00,2019.05.19 00:00:00,,,,,,,,,,,,,,,,143,No,,4
emanuel,,2019.05.19 00:09:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 00:10:00,2019.05.19 00:05:00,,,,,,,,,,,,,,,,61,No,,4
emanuel,2019.05.19 00:15:00,2019.05.19 00:10:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 00:17:04,2019.05.19 00:16:00,2019.05.19 00:17:04,Resolved QFP,-19.225173,-55.765762,21K,7873797,629736,125,,,,1.4,0x20055810,7,30,,No,,4
emanuel,2019.05.19 00:20:00,2019.05.19 00:15:00,,,,,,,,,,,,,,,,35,No,,4
emanuel,,2019.05.19 00:23:00,,Failed,,,,,,,,,,,0x00054000,3,60,,No,,4
emanuel,2019.05.19 00:25:00,2019.05.19 00:20:00,,,,,,,,,,,,,,,,79,No,,4
emanuel,2019.05.19 00:30:00,2019.05.19 00:25:00,,,,,,,,,,,,,,,,179,No,,4
emanuel,2019.05.19 00:31:03,2019.05.19 00:30:00,2019.05.19 00:31:03,Resolved QFP,-19.225112,-55.765923,21K,7873804,629719,135,,,,1.8,0x20055010,6,35,,No,,4
emanuel,2019.05.19 00:35:00,2019.05.19 00:30:00,,,,,,,,,,,,,,,,272,No,,4
emanuel,2019.05.19 00:38:17,2019.05.19 00:37:00,2019.05.19 00:38:17,Resolved QFP,-19.224042,-55.767487,21K,7873924,629555,151,,,,2.2,0x28055022,8,44,,No,,4
emanuel,2019.05.19 00:40:00,2019.05.19 00:35:00,,,,,,,,,,,,,,,,214,No,,4
emanuel,2019.05.19 00:45:00,2019.05.19 00:40:00,,,,,,,,,,,,,,,,56,No,,4
emanuel,2019.05.19 00:45:01,2019.05.19 00:44:00,2019.05.19 00:45:01,Resolved QFP,-19.223658,-55.767873,21K,7873966,629515,139,,,,2.2,0x28055800,7,29,,No,,4
emanuel,2019.05.19 00:50:00,2019.05.19 00:45:00,,,,,,,,,,,,,,,,125,No,,4
emanuel,2019.05.19 00:52:33,2019.05.19 00:51:00,2019.05.19 00:52:33,Resolved QFP,-19.223365,-55.768637,21K,7873999,629435,147,,,,1.9,0x28054010,6,60,,No,,4
emanuel,2019.05.19 00:55:00,2019.05.19 00:50:00,,,,,,,,,,,,,,,,248,No,,4
emanuel,2019.05.19 00:59:23,2019.05.19 00:58:00,2019.05.19 00:59:23,Resolved QFP,-19.222194,-55.769538,21K,7874130,629341,145,,,,2.7,0x00055022,6,57,,No,,4
emanuel,2019.05.19 01:00:00,2019.05.19 00:55:00,,,,,,,,,,,,,,,,153,No,,4
emanuel,2019.05.19 01:05:00,2019.05.19 01:00:00,,,,,,,,,,,,,,,,228,No,,4
emanuel,2019.05.19 01:06:32,2019.05.19 01:05:00,2019.05.19 01:06:32,Resolved QFP,-19.221165,-55.770764,21K,7874244,629213,178,,,,4.3,0x00054802,5,60,,No,,4
emanuel,2019.05.19 01:10:00,2019.05.19 01:05:00,,,,,,,,,,,,,,,,206,No,,4
emanuel,,2019.05.19 01:12:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 01:15:00,2019.05.19 01:10:00,,,,,,,,,,,,,,,,160,No,,4
emanuel,,2019.05.19 01:19:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 01:20:00,2019.05.19 01:15:00,,,,,,,,,,,,,,,,156,No,,4
emanuel,2019.05.19 01:25:00,2019.05.19 01:20:00,,,,,,,,,,,,,,,,143,No,,4
emanuel,,2019.05.19 01:26:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 01:30:00,2019.05.19 01:25:00,,,,,,,,,,,,,,,,147,No,,4
emanuel,,2019.05.19 01:33:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 01:35:00,2019.05.19 01:30:00,,,,,,,,,,,,,,,,109,No,,4
emanuel,2019.05.19 01:40:00,2019.05.19 01:35:00,,,,,,,,,,,,,,,,32,No,,4
emanuel,,2019.05.19 01:40:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 01:45:00,2019.05.19 01:40:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 01:47:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 01:50:00,2019.05.19 01:45:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 01:54:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 01:55:00,2019.05.19 01:50:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 02:00:00,2019.05.19 01:55:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:01:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 02:05:00,2019.05.19 02:00:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:08:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
